"","Brain Power","Creat din uleiuri de lemn de cedru, tămâie și roiniță, amestecul Brain Power este o infuzie luxuriantă cu cele mai bune plante.  Susține calmul, concentrarea și creativitatea în timp ce aplici câteva picături pe punctele tale de puls.  Inspiră ușor acest miros revigorant și pământos pentru o revigorare ușoară.  Sau destinde-te în apa fierbinte de baie, în care pui câteva picături aromatice.  Acest parfum erbaceu, luminos, îți va învălui simțurile și te va energiza.","Ulei de lemn de lemn sacru de santal (Santalum album)*, ulei de scoarță de cedru(Cedrus atlantica)*, ulei de tămâie (Boswellia carterii)* , ulei de frunze de roiniță (Melissa officinalis)*, ulei de lemn de chiparos albastru (Callitris intratropica)*, ulei de lavandă (Lavandula angustifolia)*, ulei de flori de Helichrysum (Helichrysum italicum)*.
 Poate conține: Citral **, Citronellol **, Coumarin **, Geraniol **, Limonene **, Linalool **. 
* Ulei esențial 100% pur. 
** Constituenți naturali ai uleiurilor esențiale.","Inhalare:Inspiră ușor acest amestec aromatic erbaceu. 
Frumusețe: Adaugă câteva picături în untul tău de corp pentru o infuzie luxuriantă. 
Baie: Adaugă 6-8 picături în apa fierbinte de baie pentru un răsfăț suprem. 
Masaj: Adaugă câteva picături într-un ulei de bază pentru un masaj energizant. 
Parfum: Se potrivește bine cu uleiuri de arbore de ceai, lămâi sau tangerine.","https://www.youngliving.com/ro_RO/products/id/34816","../media/poze/uleiuri/brain_power.jpg"
"","Chivalry 5 ml","Numele acestui ulei vorbește despre curaj, onoare, politețe și disponibilitatea de a-i ajuta pe ceilalți. Acestea sunt calitățile pe care sperăm să ți le aducem cu Chivalry, creat de fondatorul nostru D. Gary Young, care îmbină Valor, Gratitude, Joy și Harmony. În total, vei găsi aici două duzini de uleiuri esențiale premium. Prin Valor caută curajul și încrederea în sine; prin Gratitude găsește o bază; prin Joy stabilește receptivitatea și prin Harmony adu-ți un sentiment de echilibru. Este aroma înălțătoare de care ai nevoie în această perioadă a anului pentru a te regăsi în cea mai bună formă a ta.","Trigliceride caprilice/caprice, Cananga odorata* (ulei de flori de ylang ylang), Picea mariana* (ulei de frunze de molid negru), Pelargonium graveolens* (ulei de flori de mușcate), Rosa damascena* (ulei de flori de trandafiri), Cinnamomum camphora* (ulei de lemn de camfor), Citrus aurantium bergamia* (ulei de coji de bergamote) (fără furocumarine), Boswellia carterii* (ulei de tămâie), Abies grandis* (ulei de brad mare), Tanacetum annuum* (ulei de flori de mușețel albastru marocan), Coriandrum sativum* (ulei de semințe de coriandru), Citrus limon* (ulei de coji de lămâi), Santalum album* (ulei de lemn de santal sacru), Lavandula angustifolia* (ulei de lavandă), Citrus reticulata* (ulei de coji de tangerine), Citrus aurantium dulcis* (ulei de coji de portocale), Angelica archangelica* (ulei de rădăcini de angelică), Commiphora myrrha* (ulei de smirnă), Hyssopus officinalis* (ulei de frunze de izop), Salvia lavandulifolia* (ulei de frunze de salvie spaniolă), Jasminum officinale^^ (ulei de iasomie), Anthemis nobilis* (ulei de flori de mușețel roman), Picea mariana* (ulei de frunze de molid negru Northern Lights), Cymbopogon martini* (ulei de palmarosa), Vetiveria zizanoides* (ulei de rădăcini de vetiver). 
* Ulei esențial 100% pur 
^^Absolut 100% pur.","Masaj: Combină Chivalry cu Young Living V-6® Enhanced Vegetable Oil Complex și încorporează-l în masaj pentru o experiență înălțătoare și plină de putere atunci când motivația ta are nevoie de un mic impuls. 
Parfum:  Parfumul tău personal pentru a te susține în fiecare zi 
Meditație:  Lasă aroma să lupte împotriva sentimentelor de negativitate și îndoială de sine .

 Avertisment: A nu se lăsa la îndemâna copiilor. Doar pentru uz extern.  Evită contactul cu ochii și cu  membranele mucoase.  Dacă ești însărcinată, alăptezi, iei medicamente sau ai o afecțiune medicală, consultă un cadru medical înainte de folosirea acestui produs.  Evită lumina directă a soarelui sau razele ultraviolete pentru până la 12 ore după aplicarea produsului.","https://www.youngliving.com/ro_RO/products/id/17887","../media/poze/uleiuri/chivalry_5_ml.jpg"
"","Christmas Spirit","Această aromă primitoare este un amestec iernatic de portocale, scorțișoară și molid.  Fă-te comodă cu această aromă caldă pe care o poți aplica pe decolteu pentru a te bucura de notele revitalizante și echilibrante.  Utilizează-l pentru a intra în spiritul sărbătorilor în apropierea Crăciunului.  Sau poți adăuga câteva picături în untul tău de corp pentru un miros bogat și enigmatic și o piele hrănită și îngrijită.
Miros cald, intens și festiv.
Susține sentimentele de fericire, bucurie și confort.
Adaugă-l în untul de corp pentru o piele hidratată.","Citrus aurantium (ulei de portocale), Cinnamomum verum (ulei de scorțișoară) și Piicea mariana (ulei de molid).
*100% ulei esențial pur","Inhalare: Intră în spiritul vacanțelor cu acest miros delicios de intens, inhalându-l direct din sticluță.
Frumusețe: Adaugă o picătură în untul tău de corp și aplică-l pe zonele uscate pentru o piele hrănită și hidratată.
Baie: Bucură-te de o baie fierbinte, în care adaugi 6-8 picături pentru un răsfăț fortifiant.
Masaj: Diluează câteva picături în 10 ml de ulei de bază Young Living V-6® Enhanced Vegetable Oil Complex pentru un masaj înălțător, refăcător.
Parfum: Utilizează-l pentru parfumul său cald, unic, în special în timpul zilelor reci de iarnă.","https://www.youngliving.com/ro_RO/products/id/34694","../media/poze/uleiuri/christmas_spirit.jpg"
"","Clarity","Inspirat de natură, amestecul Clarity susține concentrarea și vigilența.  Conține uleiuri de busuioc, mentă de grădină și iasomie și stimulează și energizează mintea, trupul și sufletul.  Infuzat cu ulei de rozmarin, care era utilizat în trecut pentru a promova vigilența.  Pune-l pe biroul tău și inhalează direct din sticluță pentru o explozie revigorantă de energie.  Sau pune câteva picături într-un ulei de bază și masează-ți corpul din cap până în picioare pentru o piele hrănită.","Ulei de busuioc (Ocimum basilicum)*, ulei de semințe de  Cardamom (Elettaria cardamomum)*, ulei de frunze de rozmarin (Rosmarinus officinalis)*, ulei de mentă de grădină (Mentha piperita)*, ulei de semințe de coriandru (Coriandrum sativum)*, ulei de mușcate (Pelargonium graveolens)*, ulei de coji de bergamote fără furocumarine (Citrus aurantium bergamia)*, ulei de coji de lămâi (Citrus limon)*, ulei de flori de Ylang Ylang (Cananga odorata)*, ulei de iasomie (Jasminum officinale)^^, ulei de mușețel roman (Anthemis nobilis)*, ulei de Palmarosa (Cymbopogon martini)*.
* Ulei esențial 100% pur. 
^^Absolut 100% pur.","Inhalare: Inspiră ușor aceste note energizante pentru un impuls de motivație. 
Frumusețe: Adaugă câteva picături în crema ta favorită pentru un răsfăț luxuriant.
Baie: Adaugă 6-8 picături în apa fierbinte de baie pentru o infuzie exotică. 
Masaj: Adaugă câteva picături într-un ulei de bază pentru un masaj energizant. 
Parfum: Se potrivește bine cu uleiuri de arbore de ceai, angelica sau mușețel albastru marocan.","https://www.youngliving.com/ro_RO/products/id/34818","../media/poze/uleiuri/clarity.jpg"
"","Common Sense","Amestecul Common Sense susține calmul, concentrarea și creativitatea.  Cultivează liniștea interioară inhalând direct din sticluță, în timp ce inspiri notele bogate de tămâie, limete și ylang ylang.","Ulei de tămâie (Boswellia carterii)*, ulei de flori de Ylang Ylang (Cananga odorata)*, ulei de Ocotea (Ocotea quixos)*, Canadian Goldenrod ( extract de frunze/flori/tulpină de sânziană de grădină )*, ulei de rută (Ruta graveolens)*, ulei de semințe de pignut (Hyptis suaveolens)*, ulei de limete (Citrus aurantifolia)*.
 Poate conține: alcool benzilic **, benzoat de benzil **, salicilat de benzil **, cinam **, alcool cinamilic **, citral **, Eugenol **, Farnesol **, geraniol **, isoeugenol **, Limonene **, Linalool **. 
* Ulei esențial 100% pur. 
** Constituenți naturali ai uleiurilor esențiale.","Inhalare: Inspiră ușor acest miros calmant pentru un plus de concentrare. 
Frumusețe: Adaugă câteva picături în crema ta favorită pentru un răsfăț aromatic.
Baie: Adaugă 6-8 picături în apa fierbinte de baie, pentru a-i inspira notele aromatice. 
Masaj: Adaugă câteva picături într-un ulei de bază pentru un masaj relaxant. 
Parfum: Se potrivește bine cu uleiuri de cuișoare, copaiba sau chiparos.","https://www.youngliving.com/ro_RO/products/id/34819","../media/poze/uleiuri/common_sense.jpg"
"","Di-Gize®","Di-Gize® combină uleiurile de tarhon, ghimbir, mentă, ienupăr, lămâiță, anason și paciuli pentru un amestec aromatic exotic.  De asemenea conține uleiul esențial de fenicul care poate fi urmărit înapoi la timpurile egiptenilor antici.  Aplică câteva picături din acest amestec bogat pe pieptul tău, pe încheieturi sau pe stomac pentru o încurajare erbacee și caldă, ideală pentru lunile mai reci.  Masează-ți burta cu DiGize, în sensul acelor de ceasornic pentru o liniști.
Un miros cald, erbaceu, ideal pentru iarnă.
Pune-l în loțiunea ta, în șampon sau într-un ulei de bază pentru o aromă exotică.","Artemisia dracunculus* (ulei de tarhon)
Zingiber officinale* (ulei de rădăcini de ghimbir)
Mentha piperita* (ulei de mentă de grădină)
Juniperus osteosperma* (ulei de ienupăr)
Foeniculum vulgare* (ulei de fenicul)
Cymbopogon flexuosus* (ulei de lămâiță)
Pimpinella anisum* (ulei de semințe de anason)
Pogostemon cablin* (ulei de paciuli)
*100% ulei esențial pur","Burtică: Diluează câteva picături în 10 ml de Young Living V-6® Enhanced Vegetable Oil Complex și masează-ți stomacul în sensul acelor de ceasornic pentru a te simți mai bine.
Inhalează: Ia-l cu tine oricând ai nevoie de un miros cald și erbaceu.
Masaj: Diluează 4-8 picături în 10 ml de ulei de cocos pentru un masaj rapid și ușor la sfârșitul zilei.
Frumusețe: Menține-ți aspectul sănătos și tineresc al tenului.
Parfum: Aplică-l pe decolteu și pe încheieturi pentru un miros cald, numai bun pentru iarnă.","https://www.youngliving.com/ro_RO/products/id/34684","../media/poze/uleiuri/di-gize®.jpg"
"","Dragon Time","Acest amestec puternic conține o combinație seducătoare de uleiuri de 
 iasomie, măghiran și lavandă pentru o aromă erbacee irezistibilă.  Inspiră direct din sticluță pentru un impuls instantaneu de pozitivitate sau aplică câteva picături pe decolteu pentru un parfum energizant durabil.  Creează un spray cald, rafinat, pentru corp, adăugând câteva picături într-o sticlă cu pulverizator, plină cu apă.   Uită de griji și invită schimbarea pozitivă în viața ta cu acest amestec de neuitat, făcut cu cele mai bune plante și ierburi.","Ulei de fenicul (Foeniculum vulgare)*, ulei de salvie tămâioasă (Salvia sclarea)*, ulei de măghiran (Origanum majorana)*, ulei de lavandă (Lavandula angustifolia)*, ulei de coada șoricelului (Achillea millefolium)*, ulei de iasomie (Jasminum officinale)^^.
 Poate conține: alcool benzilic **, benzoat de benzil **, salicilat de benzil **, cumarin **, Eugenol **, Farnesol **, geraniol **, limonen **, lininalol. **. 
* Ulei esențial 100% pur. 
^^Absolut 100% pur.
** Constituenți naturali ai uleiurilor esențiale.","Inhalare: Inspiră ușor notele erbacee pentru o motivație instantanee. 
Frumusețe: Adaugă câteva picături în ulei de cocos și aplică-l pe zonele uscate ale pielii pentru o hidratare intensă.
Baie: Adaugă 6-8 picături în apa fierbinte de baie, pentru a-i inspira notele aromatice. 
Masaj: Adaugă câteva picături în uleiul tău de bază pentru răsfățul suprem. 
Parfum: Se potrivește bine cu uleiurile de lămâi, salcie himalaiană sau salvie.","https://www.youngliving.com/ro_RO/products/id/34821","../media/poze/uleiuri/dragon_time.jpg"
"","Dream Catcher","Nu alege doar să îți urmezi visele, fugi după ele cu ajutorul amestecului de uleiuri esențiale Dream Catcher.  Răsfață-ți simțurile cu floralul ulei Ylang Ylang sau liniștește-ți sufletul cu uleiurile de lemn de santal și de anason.  Înalță, inspiră și motivează cu această ofrandă erbacee, făcută cu cele mai bune plante și ierburi. Aplică câteva picături pe decolteu pentru un miros energizant durabil.","Ulei de lemn de santal (Santalum album)*, ulei de coji de tangerine (Citrus reticulata)*, ulei de flori de Ylang Ylang (Cananga odorata)*, ulei de piper negru (Piper nigrum)*, ulei de coji de bergamote (Citrus aurantium bergamia)*, ulei de semințe de anason (Pimpinella anisum)*. Ulei de ienupăr(Juniperus osteosperma)*, ulei de mușcate (Pelargonium graveolens)*, ulei de lemn de chiparos albastru (Callitris intratropica)*, ulei de flori de Davana (Artemisia pallens)*, extract de frunze de limetă kafru(Citrus hystrix)*, ulei de iasomie(Jasminum officinale)^^, ulei de mușețel(Chamomilla recutita)*, ulei de mușețel albastru marocan (Tanacetum annuum)*, ulei de trandafiri (Rosa damascena)*, ulei de coji de grepfrut (Citrus paradisi)*, extract de frunze de mentă verde (Mentha spicata)*, ulei de coji de lămâi (Citrus limon)*, ulei de frunze de ocotea (Ocotea quixos)*.
 Poate conține: alcool benzilic **, benzoat de benzil **, salicilat de benzil **, cinam **, alcool cinamilic **, citral **, citronellol **, Eugenol **, Farnesol **, geraniol **, Isoeugenol **, Limonene **, Linalool **. 
* Ulei esențial 100% pur. 
^^Absolut 100% pur.
** Constituenți naturali ai uleiurilor esențiale.","Inhalare: Inspiră ușor notele erbacee pentru o motivație instantanee. 
Frumusețe: Adaugă câteva picături în loțiunea ta favorită pentru o notă erbacee. 
Baie: Adaugă 6-8 picături în apa fierbinte de baie, pentru a-i inspira notele aromatice. 
Masaj: Adaugă câteva picături în uleiul tău de bază pentru răsfățul suprem. 
Parfum: Se potrivește bine cu uleiuri de arbore de ceai, salvie sau mentă de grădină.","https://www.youngliving.com/ro_RO/products/id/34822","../media/poze/uleiuri/dream_catcher.jpg"
"","Egyptian Gold","Egyptian Gold  conține uleiuri biblice antice care pot fi utilizate pentru a îmbunătăți momentele de devoțiune și reverență.  
  Folosit în mod tradițional pentru transformarea emoțională și spirituală care datează din Egiptul Antic, această combinație de uleiuri esențiale are o aromă de stabilizare, abilitare și înălțare. 
 Utilizează uleiul Egyptian Gold pentru meditație, vizualizare și pentru a aprofunda conexiunile spirituale.  ULEIURILE ESENȚIALE incluse:  tămâie, brad de Vancouver, lavandă, smirnă, izop. molid negru Northern Lights, lemn de cedru, vetiver, trandafiri și scorțișoară.","Ulei de Boswellia carterii*, ulei de Abies grandis*, ulei de Lavandula angustifolia*, ulei de Commiphora myrrha*, ulei de frunze de  Hyssopus officinalis*, ulei de frunze de Picea mariana*, ulei de lemn de Cedrus atlantica*, ulei de rădăcini de Vetiveria zizanoides*, ulei de flori de Rosa damascene*, ulei de scoarță de Cinnamomum zeylanicum*. 
Poate conține: benzoat de benzil **, Citral **, Citronellol **, Coumarin **, Eugenol **, Farnesol **, Geraniol **, Limonen **, Linalool **. 
* Ulei esențial 100% pur. 
** Constituenți naturali ai uleiurilor esențiale.","Avertismente: 
A nu se lăsa la îndemâna copiilor. Doar pentru uz extern.  A se ține departe de ochi și de membranele mucoase.  Dacă ești însărcinată, alăptezi, iei medicamente sau ai o afecțiune medicală, consultă un cadru medical înainte de folosirea acestui produs.","https://www.youngliving.com/ro_RO/products/id/29764","../media/poze/uleiuri/egyptian_gold.jpg"
"","En-R-Gee","Acest amestec revoluționar este îmbogățit cu uleiuri stimulente de rozmarin, lămâiță, ienupăr și cu uleiurile calde de piper negru, nucșoară, brad balsamifer și cuișoare.  E perfect când ai nevoie de un impuls de liniște și de concentrare.  Diluează câteva picături cu un ulei de bază și aplică-le pe decolteu și pe punctele de puls pentru o motivație energizantă aromatică.  Revigorează-ți și revitalizează-ți mintea și sufletul adăugând câteva picături de ulei En-R-Gee în apa fierbinte de baie pentru un răsfăț luxuriant.","Ulei de rozmarin (Rosmarinus officinalis)*, ulei de ienupăr (Juniperus osteosperma)*, ulei de lămâiță (Cymbopogon flexuosus)*, ulei de nucșoară (Myristica fragrans)*, ulei de ace de brad de balsam (Abies balsamea)*, ulei de muguri de cuișoare (Eugenia caryophyllus)*, ulei de piper negru (Piper nigrum)*.
 Poate conține: benzoat de benzil **, Citral **, Citronellol **, Eugenol **, Farnesol **, Geraniol **, Isoeugenol **, Limonen **, Linalool **. 
* Ulei esențial 100% pur. 
** Constituenți naturali ai uleiurilor esențiale.","Inhalare: Inspiră ușor acest miros energizant. 
Frumusețe: Adaugă câteva picături în gelul tău de duș pentru o infuzie revigorantă. 
Baie: Adaugă 6-8 picături în apa fierbinte de baie pentru un răsfăț revitalizant. 
Masaj: Adaugă câteva picături în uleiul tău de bază și masează-ți zonele obosite. 
Parfum: Se potrivește bine cu uleiurile de angelica, ghimbir sau izop.","https://www.youngliving.com/ro_RO/products/id/34823","../media/poze/uleiuri/en-r-gee.jpg"
"","Endoflex","EndoFlex combină notele mentolate și proaspete de mentă verde cu note calde de salvie, mușcate, mirt, nucșoară și mușețel german pentru a crea un amestec minunat, care promovează o stare de bine și de vitalitate. Această aromă primitoare poate fi aplicată pe punctele de puls ca un parfum îmbietor. De asemenea, poți adaugă câteva picături în șamponul tău pentru a te bucura de un păr cu un miros delicios de proaspăt pe tot parcursul zilei. Acest ulei minune susține echilibrul și armonia, pentru a te ajuta să îți trăiești viața la maxim.","Extract din frunze de mentă verde (Mentha spicata)*, ulei de semințe de susan (Sesamum indicum)*, ulei de frunze de salvie (Salvia officinalis)*, ulei de flori de mușcată (Pelargonium graveolens)*, ulei de mirt (Mytrus communis)*, ulei de flori de mușețel Matricaria (Chamomilla recutita)*, ulei de nucșoară (Myristica fragrans)*. Poate conține: Citral **, Citronellol **, Coumarin **, Eugenol **, Farnesol **, Geraniol **, Isoeugenol **, Limonene **, Linalool **. *Ulei esențial 100% pur. **Constituenți naturali ai uleiurilor esențiale.","Inhalare: Acest miros cald oferă o înviorare imediată. Pur și simplu, inhalează-l adânc pentru o motivație instantanee.","https://www.youngliving.com/ro_RO/products/id/34687","../media/poze/uleiuri/endoflex.jpg"
"","Exodus II","Revitalizează-ți și revigorează-ți simțurile cu aroma profundă, caldă, intensă a amestecului Exodus II.  Combină mirosurile calmante ale smirnei, scorțișoarei și ale vetiverului, care sunt perfecte pentru masajele relaxante de la sfârșitul unei zile lungi.  Pur și simplu diluează cu ulei de cocos și aplică pe zonele uscate ale pielii pentru un răsfăț relaxant! Conține ulei hrănitor de tămâie, despre care se crede că este echilibrant, ideal pentru a fi diluat și plasat pe punctele de puls în timpul meditației matinale.","Ulei de măsline (Olea europaea), ulei de smirnă(Commiphora myrrha)*, Ulei de frunze de scorțișor chinezesc (Cinnamomum cassia)*, ulei de scorțișoară (Cinnamomum zeylanicum)*, extract de rădăcini de obligeană (Acorus calamus)*, ulei de frunze de molid negru Northern Lights (Picea mariana)*, ueli de frunze de isop (Hyssopus officinalis)*, ulei de rădăcini de vetiver (Vetiveria zizanoides)*, ulei de tămâie (Boswellia carterii)*.


Poate conține: benzoat de benzil **, Cinnamal **, alcool cinamic **, Citronellol **, Coumarin **, Eugenol **, Geraniol **, Limonen **, Linalool **.


* Ulei esențial 100% pur. 
**Constituenți naturali ai uleiurilor esențiale.","Inhalare:  Inspiră ușor acest miros cald și intens.
 Frumusețe:  Adaugă o picătură în uleiul tău de corp pentru un răsfăț hidratant! 
Baie:  Bucură-te de o baie fierbinte, în care adaugi 6-8 picături pentru un plus de relaxare.
 Masaj:  Diluează câteva picături în 10 ml de ulei de bază Young Living V-6® Enhanced Vegetable Oil Complex și masează zonele obosite. 
 Parfum:  Se potrivește bine cu amestecurile de uleiuri esențiale","https://www.youngliving.com/ro_RO/products/id/34824","../media/poze/uleiuri/exodus_ii.jpg"
"","Forgiveness","Savurează mirosul dulce, intens, al amestecului de uleiuri esențiale Forgiveness.  Transformă-ți rutina zilnică aplicând această mireasmă pe decolteu,  scapă de grijile din trecut și bucură-te de noile aventuri pozitive ale vieții.   Poți aplica o picătură sau două (diluate dacă este necesar) pe piept, pentru a te bucura de notele de tămâie, trandafiri și mușcate.  Conține uleiul prețios de trandafiri, despre care se crede că deschide chakra Inimii, susținând iubirea necondiționată și compasiune.","Ulei de semințe de susan (Sesamum indicum), ulei de roiniță (Melissa officinalis)*, ulei de mușcate (Pelargonium graveolens)*, ulei de tămâie (Boswellia carterii)*, ulei de lemn de santal Royal Hawaiian (Santalum paniculatum)*, ulei de semințe de coriandru (Coriandrum sativum)*, ulei de rădăcini de angelică (Angelica archangelica)*, ulei de lavandă (Lavandula angustifolia)*, ulei de bergamote  
(Citrus aurantium bergamia)*(Fără furanocumarine), ulei de coji de lămâi (Citrus limon)*, ulei de flori de Ylang Ylang (Cananga odorata)*, extract de flori de iasomie (Jasminum officinale)^^, ulei de Helichrysum (Helichrysum italicum)*, ulei de mușețel roman (Anthemis nobilis)*, ulei de palmarosa (Cymbopogon martini)*, ulei de trandafiri (Rosa damascena)*. 


Poate conține: Alcool benzilic **, Benzoat de benzil **, Salicilat de benzil **, Citral **, Citronellol **, Coumarin **, Eugenol **, Farnesol **, Geraniol **, Isoeugenol **, Limonen **, Linalool **. 


*Ulei esențial 100% pur. 
^^Absolut 100% pur. 
**Constituenți naturali ai uleiurilor esențiale.","Inhalare:  Inspiră ușor acest miros dulce și intens.
 Frumusețe:  Adaugă o picătură în uleiul tău de corp pentru o doză hrănitoare. 
Baie:  Bucură-te de o baie fierbinte, în care adaugi 6-8 picături pentru a te destinde.
Masaj:  Diluează câteva picături în 10 ml de ulei de bază Young Living V-6® Enhanced Vegetable Oil Complex pentru un masaj revigorant.
 Parfum:  Se potrivește bine cu amestecurile de uleiuri esențiale Inner Child, Journey On sau Live Your Passion.","https://www.youngliving.com/ro_RO/products/id/34825","../media/poze/uleiuri/forgiveness.jpg"
"","Gary's Light","Uleiul Gary`s Lights este formulat cu intenția de a ne ajuta să găsim o conștientizare mai mare a adevărului și a discernământului - cu siguranță ceva de care avem nevoie în aceste zile. Mary a explicat că s-a gândit adesea la noi amestecuri bazate pe formulele pe care Gary le făcuse acasă și, datorită relației lor strânse, a scos adesea la iveală lucruri noi despre felul în care îl vedea ea pe Gary și a impresiilor pe care le-a avut.


Unele dintre uleiuri au o istorie bogată de utilizare antică, iar altele au fost descoperite relativ recent, dar această combinație de uleiuri are o gamă fascinantă de constituenți diferiți care susțin corpul, mintea și sufletul. Mirosurile calde de scorțișoară și cistus, bogăția smirnei și a lămâiței, precum și notele revitalizante ale tămâiei, ale pignutului, eucaliptului radiata și ale izopului, promovează o experiență de întinerire și armonizare. 


Aroma este atât de senină, elegantă și perfect echilibrată, pentru a-ți oferi un sentiment calmant de putere care te face să te simți echilibrat și protejat și, în același timp, îți umple inima de bucurie și pace.","Cinnamomum zeylanicum* (ulei de scoarță de scorțișoară), Cymbopogon flexuosus* (ulei de lămâiță), Commiphora myrrha* (ulei de smirnă), Cistus ladaniferus* (ulei de cistus), ulei de frunze de Eucalyptus radiata*, Boswellia sacra* (ulei de rășină de tămâie), Hyptis suaveolens* (ulei de semințe de pignut), Hyssopus officinalis* (ulei de frunze de izop), Citrus aurantium amara* (ulei de frunze/ramuri de portocale amare).  
 Poate conține: benzoat de benzil **, Cinnamal **, alcool cinamilic **, Citral **, Citronellol **, Eugenol **, Geraniol **, Isoeugenol **, Limonene **, Linalool **. 
* Ulei esențial 100% pur. 
** Constituenți naturali ai uleiurilor esențiale.","Inhalare: Inspiră din sticlă pentru a te bucura de un sentiment de seninătate. 
Frumusețe: Adaugă una sau două picături la crema ta hidratantă preferată sau la șamponul tău, pentru a purta aroma înălțătoare a uleiului, pe perioada întregii zile. 
Baie: Adaugă 6-8 picături în apa fierbinte de baie pentru a te bucura de o experiență calmantă și revigorantă ca de spa. 
Masaj: Masează pe zona dorită. În cazul unei sensibilități, diluează 15 picături în 10 ml de Young Living V-6®.  
Parfum: Aplică pe decolteu pentru a te bucura de o aromă inspirațională și echilibrantă.","https://www.youngliving.com/ro_RO/products/id/30761","../media/poze/uleiuri/gary's_light.jpg"
"","Gathering ","Uleiul esențial Gathering conține uleiuri care te invită să depășești agitația vieții de zi cu zi și te menține pe calea spre realizări superioare. De fapt, poate ajuta la reunirea tuturor la un nivel emoțional și spiritual pentru o mai mare conexiune.","Lavandula angustifolia* (ulei de lavandă), Picea mariana* (ulei de frunze de molid negru Northern Lights), Pelargonium graveolens* (ulei de flori de mușcate), Boswellia carterii* (ulei de tămâie), Santalum paniculatum* (ulei de lemn de santal Royal Hawaiian^), Cananga odorata* (ulei de flori de ylang ylang), Vetiveria zizanoides* (ulei de rădăcini de vetiver), Cinnamomum zeylanicum* (ulei de scorțișoară), Rosa damascena* (ulei de flori de trandafiri). 
 Poate conține: alcool benzilic **, benzoat de benzil **, salicilat de benzil **, cinamă **, alcool cinamilic **, citral **, citronellol **, cumarină **, Eugenol **, Farnesol **, Geraniol **, Isoeugenol **, Limonene **, Linalool **. 
* Ulei esențal 100% pur 
**Constituenți naturali ai uleiurilor esențiale 
 ^Lemnul de santal hawaiian regal este o marcă comercială a Jawmin, LLC.","Pentru casă:  Împarte-l cu prietenii tăi atunci când aceștia vin în vizită 
Parfum: Simte-te conectat cu ceilalți 
Masaj:  Acordă-ți spațiu și timp pentru a reflecta 
 Avertisment: A nu se lăsa la îndemâna copiilor. Doar pentru uz extern.  Evită contactul cu ochii și cu  membranele mucoase.  Dacă ești însărcinată, alăptezi, iei medicamente sau ai o afecțiune medicală, consultă un cadru medical înainte de folosirea acestui produs.","https://www.youngliving.com/ro_RO/products/id/44506","../media/poze/uleiuri/gathering .jpg"
"","Gentle Baby","Țara viselor e doar la câteva picături distanță cu acest amestec de uleiuri esențiale Gentle Baby.  Această mireasmă delicată a fost formulată special pentru cei mici.  La fel ca un cântecel de leagăn, acest amestec special de note florale, relaxante și delicate poate destinde întreaga familie.  Infuzat cu uleiuri de lavandă, mușcate și ylang ylang.  Diluează și aplică local pentru un răsfăț benefic pentru piele.  A se urma cu atenție instrucțiunile de utilizare de pe etichetă.","Ulei de semințe de coriandru (Coriandrum sativum)*, ulei de mușcate (Pelargonium graveolens)*, ulei de palmarosa (Cymbopogon martini)*, ulei de lavandă (Lavandula augustifolia)*, ulei de flori de Ylang Ylang (Cananga odorata)*, ulei de flori de mușețel roman (Anthemis nobilis)*, ulei de coji de bergamote (Citrus aurantium bergamia)* (fără furocumarine), ulei de coji de lămâi (Citrus limon)*, ulei de iasomie (Jasminum officinale)^^, ulei de trandafiri (Rosa damascena)*.


Poate conține: Alcool benzilic **, Benzoat de benzil **, Salicilat de benzil **, Citral **, Citronellol **, Coumarin **, Eugenol **, Farnesol **, Geraniol **, Isoeugenol **, Limonen **, Linalool **.


*Ulei esențial 100% pur. 
^^Absolut 100% pur. 
**Constituenți naturali ai uleiurilor esențiale.","Inhalare:  Inspiră ușor această aromă calmantă.
 Frumusețe:  Adaugă o picătură în uleiul tău de corp pentru o doză hrănitoare. 
Baie: Bucură-te de o baie fierbinte, în care adaugi 6-8 picături pentru a te destinde.
Masaj: Diluează câteva picături în 10 ml de ulei de bază Young Living V-6® Enhanced Vegetable Oil Complex pentru un masaj delicat.","https://www.youngliving.com/ro_RO/products/id/34826","../media/poze/uleiuri/gentle_baby.jpg"
